Data,Municípios,Vacina,Grupo,Doses Aplicadas,Doses Aplicadas (D1),Doses Aplicadas (D2),Doses Aplicadas (DU),Doses Aplicadas (REF)
17/01/2022,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,12,0,0,0,12
17/01/2022,Aquidauana,Pfizer,Pessoas de 70 a 74 anos,9,0,0,0,9
17/01/2022,Aquidauana,Pfizer,Pessoas de 55 a 59 anos,8,0,0,0,8
17/01/2022,Aquidauana,Pfizer,Pessoas de 75 a 79 anos,6,0,0,0,6
18/01/2022,Aquidauana,Pfizer,Pessoas de 50 a 54 anos,20,2,1,0,17
18/01/2022,Aquidauana,Pfizer,5 a 11 anos,2,2,0,0,0
18/01/2022,Aquidauana,Pfizer,12 a 17 Anos,2,2,0,0,0
18/01/2022,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,2,2,0,0,0
18/01/2022,Aquidauana,Pfizer,Adolescente de 13 Anos Sem Comorbidades,2,2,0,0,0
18/01/2022,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,2,2,0,0,0
18/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 50 a 54 anos,1,0,1,0,0
18/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 55 a 59 anos,1,0,1,0,0
18/01/2022,Aquidauana,Janssen,Pessoas de 35 a 39 anos,3,0,0,0,3
18/01/2022,Aquidauana,Janssen,Pessoas de 50 a 54 anos,3,0,0,0,3
18/01/2022,Aquidauana,Janssen,Pessoas de 25 a 29 anos,2,0,0,0,2
18/01/2022,Aquidauana,Janssen,Pessoas de 30 a 34 anos,2,0,0,0,2
18/01/2022,Aquidauana,Janssen,Pessoas de 40 a 44 anos,2,0,0,0,2
18/01/2022,Aquidauana,Janssen,Pessoas de 45 a 49 anos,2,0,0,0,2
18/01/2022,Aquidauana,Janssen,Pessoas de 18 a 19 anos,1,0,0,0,1
18/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,3,0,2,0,1
18/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 55 a 59 anos,2,0,2,0,0
18/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 45 a 49 anos,6,0,1,0,5
18/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,2,0,0,0,2
18/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 40 a 44 anos,2,0,0,0,2
18/01/2022,Aquidauana,Pfizer,Adolescente de 15 Anos Sem Comorbidades,3,0,3,0,0
18/01/2022,Aquidauana,Pfizer,Adolescente de 16 Anos Sem Comorbidades,3,0,3,0,0
18/01/2022,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,28,0,2,0,26
18/01/2022,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,26,0,2,0,24
18/01/2022,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,16,0,2,0,14
18/01/2022,Aquidauana,Pfizer,Adolescente de 17 Anos Sem Comorbidades,2,0,2,0,0
18/01/2022,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,2,0,2,0,0
18/01/2022,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,2,0,2,0,0
18/01/2022,Aquidauana,Pfizer,Pessoas de 55 a 59 anos,32,0,0,0,32
18/01/2022,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,21,0,0,0,21
19/01/2022,Aquidauana,Pfizer,5 a 11 anos,30,30,0,0,0
19/01/2022,Aquidauana,Pfizer,Adolescente de 15 Anos Sem Comorbidades,5,5,0,0,0
19/01/2022,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,7,4,3,0,0
19/01/2022,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,3,2,1,0,0
19/01/2022,Aquidauana,Pfizer,Adolescente de 17 Anos Sem Comorbidades,2,2,0,0,0
19/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,2,0,2,0,0
19/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 45 a 49 anos,2,0,2,0,0
19/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,1,0,1,0,0
19/01/2022,Aquidauana,Janssen,Pessoas de 25 a 29 anos,2,0,0,0,2
19/01/2022,Aquidauana,Janssen,Pessoas de 30 a 34 anos,2,0,0,0,2
19/01/2022,Aquidauana,Janssen,Pessoas de 40 a 44 anos,2,0,0,0,2
19/01/2022,Aquidauana,Janssen,Pessoas de 45 a 49 anos,2,0,0,0,2
19/01/2022,Aquidauana,Janssen,Pessoas de 18 a 19 anos,1,0,0,0,1
19/01/2022,Aquidauana,Janssen,Pessoas de 20 a 24 anos,1,0,0,0,1
19/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,2,0,2,0,0
19/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 55 a 59 anos,1,0,1,0,0
19/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,2,0,0,0,2
19/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 45 a 49 anos,2,0,0,0,2
19/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 40 a 44 anos,1,0,0,0,1
19/01/2022,Aquidauana,Pfizer,Pessoas de 50 a 54 anos,20,0,2,0,18
19/01/2022,Aquidauana,Pfizer,12 a 17 Anos,2,0,2,0,0
19/01/2022,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,2,0,2,0,0
19/01/2022,Aquidauana,Pfizer,Adolescente de 16 Anos Sem Comorbidades,2,0,2,0,0
19/01/2022,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,2,0,2,0,0
19/01/2022,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,21,0,0,0,21
19/01/2022,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,15,0,0,0,15
19/01/2022,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,11,0,0,0,11
19/01/2022,Aquidauana,Pfizer,Pessoas de 55 a 59 anos,10,0,0,0,10
19/01/2022,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,9,0,0,0,9
19/01/2022,Aquidauana,Pfizer,Pessoas de 60 a 64 anos,7,0,0,0,7
20/01/2022,Aquidauana,Pfizer,5 a 11 anos,110,110,0,0,0
20/01/2022,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,11,4,7,0,0
20/01/2022,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,24,3,1,0,20
20/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 55 a 59 anos,3,1,2,0,0
20/01/2022,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,1,1,0,0,0
20/01/2022,Aquidauana,Pfizer,Adolescente de 15 Anos Sem Comorbidades,1,1,0,0,0
20/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,1,0,1,0,0
20/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,1,0,1,0,0
20/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 50 a 54 anos,1,0,1,0,0
20/01/2022,Aquidauana,Janssen,Pessoas de 45 a 49 anos,4,0,0,0,4
20/01/2022,Aquidauana,Janssen,Pessoas de 35 a 39 anos,3,0,0,0,3
20/01/2022,Aquidauana,Janssen,Pessoas de 20 a 24 anos,2,0,0,0,2
20/01/2022,Aquidauana,Janssen,Pessoas de 25 a 29 anos,2,0,0,0,2
20/01/2022,Aquidauana,Janssen,Pessoas de 30 a 34 anos,2,0,0,0,2
20/01/2022,Aquidauana,Janssen,Pessoas de 40 a 44 anos,2,0,0,0,2
20/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,3,0,3,0,0
20/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 40 a 44 anos,3,0,3,0,0
20/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 45 a 49 anos,3,0,3,0,0
20/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 20 a 24 anos,1,0,1,0,0
20/01/2022,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,25,0,5,0,20
20/01/2022,Aquidauana,Pfizer,Pessoas de 50 a 54 anos,26,0,2,0,24
20/01/2022,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,22,0,2,0,20
20/01/2022,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,2,0,2,0,0
20/01/2022,Aquidauana,Pfizer,Adolescente de 17 Anos Sem Comorbidades,2,0,2,0,0
20/01/2022,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,2,0,2,0,0
20/01/2022,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,2,0,2,0,0
20/01/2022,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,20,0,0,0,20
20/01/2022,Aquidauana,Pfizer,Pessoas de 55 a 59 anos,20,0,0,0,20
21/01/2022,Aquidauana,Pfizer,5 a 11 anos,90,90,0,0,0
21/01/2022,Aquidauana,Pfizer,Adolescente de 15 Anos Sem Comorbidades,9,2,7,0,0
21/01/2022,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,4,2,2,0,0
21/01/2022,Aquidauana,Pfizer,Adolescente de 16 Anos Sem Comorbidades,2,2,0,0,0
21/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,3,1,2,0,0
21/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 55 a 59 anos,1,1,0,0,0
21/01/2022,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,26,1,0,0,25
21/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,2,0,2,0,0
21/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 45 a 49 anos,1,0,1,0,0
21/01/2022,Aquidauana,Janssen,Pessoas de 50 a 54 anos,3,0,0,0,3
21/01/2022,Aquidauana,Janssen,Pessoas de 25 a 29 anos,2,0,0,0,2
21/01/2022,Aquidauana,Janssen,Pessoas de 35 a 39 anos,2,0,0,0,2
21/01/2022,Aquidauana,Janssen,Pessoas de 45 a 49 anos,2,0,0,0,2
21/01/2022,Aquidauana,Janssen,Pessoas de 40 a 44 anos,1,0,0,0,1
21/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 40 a 44 anos,3,0,3,0,0
21/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 45 a 49 anos,2,0,2,0,0
21/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,2,0,2,0,0
21/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 20 a 24 anos,1,0,1,0,0
21/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,1,0,1,0,0
21/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,1,0,1,0,0
21/01/2022,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,3,0,3,0,0
21/01/2022,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,3,0,3,0,0
21/01/2022,Aquidauana,Pfizer,Adolescente de 17 Anos Sem Comorbidades,2,0,2,0,0
21/01/2022,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,2,0,2,0,0
21/01/2022,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,29,0,1,0,28
21/01/2022,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,1,0,1,0,0
21/01/2022,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,31,0,0,0,31
21/01/2022,Aquidauana,Pfizer,Pessoas de 55 a 59 anos,26,0,0,0,26
21/01/2022,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,21,0,0,0,21
21/01/2022,Aquidauana,Pfizer,Pessoas de 50 a 54 anos,19,0,0,0,19
22/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 25 a 29 anos,2,2,0,0,0
22/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,3,1,2,0,0
22/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 18 a 19 anos,2,1,1,0,0
22/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,2,1,1,0,0
22/01/2022,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,3,1,0,0,2
22/01/2022,Aquidauana,Pfizer,Adolescente de 17 Anos Sem Comorbidades,1,1,0,0,0
22/01/2022,Aquidauana,Janssen,Pessoas de 20 a 24 anos,5,0,0,0,5
22/01/2022,Aquidauana,Janssen,Pessoas de 25 a 29 anos,2,0,0,0,2
22/01/2022,Aquidauana,Janssen,Pessoas de 18 a 19 anos,1,0,0,0,1
22/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 18 a 19 anos,2,0,1,0,1
22/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,1,0,1,0,0
22/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 25 a 29 anos,5,0,0,0,5
22/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 20 a 24 anos,3,0,0,0,3
22/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 45 a 49 anos,3,0,0,0,3
22/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,2,0,0,0,2
22/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 40 a 44 anos,2,0,0,0,2
22/01/2022,Aquidauana,Oxford/Fiocruz,Trabalhadores de Saúde,2,0,0,0,2
22/01/2022,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,23,0,1,0,22
22/01/2022,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,14,0,0,0,14
22/01/2022,Aquidauana,Pfizer,Trabalhadores de Saúde,8,0,0,0,8
22/01/2022,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,5,0,0,0,5
22/01/2022,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,5,0,0,0,5
22/01/2022,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,1,0,0,0,1
23/01/2022,Aquidauana,Janssen,Pessoas de 25 a 29 anos,5,0,0,0,5
23/01/2022,Aquidauana,Janssen,Pessoas de 30 a 34 anos,5,0,0,0,5
23/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 20 a 24 anos,3,0,0,0,3
23/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 25 a 29 anos,2,0,0,0,2
23/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,2,0,0,0,2
23/01/2022,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,3,0,3,0,0
23/01/2022,Aquidauana,Pfizer,Adolescente de 13 Anos Sem Comorbidades,2,0,2,0,0
23/01/2022,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,1,0,1,0,0
23/01/2022,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,12,0,0,0,12
23/01/2022,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,6,0,0,0,6
23/01/2022,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,6,0,0,0,6
24/01/2022,Aquidauana,Pfizer,5 a 11 anos,115,115,0,0,0
24/01/2022,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,2,2,0,0,0
24/01/2022,Aquidauana,Pfizer,Adolescente de 13 Anos Sem Comorbidades,1,1,0,0,0
24/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,1,0,1,0,0
24/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,1,0,1,0,0
24/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 45 a 49 anos,1,0,1,0,0
24/01/2022,Aquidauana,Janssen,Pessoas de 35 a 39 anos,5,0,0,0,5
24/01/2022,Aquidauana,Janssen,Pessoas de 40 a 44 anos,5,0,0,0,5
24/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,5,0,5,0,0
24/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 40 a 44 anos,2,0,2,0,0
24/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 55 a 59 anos,2,0,2,0,0
24/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,1,0,1,0,0
24/01/2022,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,10,0,10,0,0
24/01/2022,Aquidauana,Pfizer,Pessoas de 50 a 54 anos,46,0,5,0,41
24/01/2022,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,20,0,2,0,18
24/01/2022,Aquidauana,Pfizer,Adolescente de 17 Anos Sem Comorbidades,2,0,2,0,0
24/01/2022,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,2,0,2,0,0
24/01/2022,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,2,0,2,0,0
24/01/2022,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,21,0,0,0,21
24/01/2022,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,12,0,0,0,12
24/01/2022,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,6,0,0,0,6
25/01/2022,Aquidauana,Pfizer,Adolescente de 15 Anos Sem Comorbidades,5,5,0,0,0
25/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 20 a 24 anos,2,2,0,0,0
25/01/2022,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,47,2,5,0,40
25/01/2022,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,32,2,0,0,30
25/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,1,1,0,0,0
25/01/2022,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,11,1,0,0,10
25/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 25 a 29 anos,2,0,2,0,0
25/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 35 a 39 anos,2,0,2,0,0
25/01/2022,Aquidauana,Janssen,Pessoas de 40 a 44 anos,5,0,0,0,5
25/01/2022,Aquidauana,Janssen,Pessoas de 50 a 54 anos,3,0,0,0,3
25/01/2022,Aquidauana,Janssen,Pessoas de 35 a 39 anos,2,0,0,0,2
25/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 40 a 44 anos,3,0,3,0,0
25/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,3,0,3,0,0
25/01/2022,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,6,0,6,0,0
25/01/2022,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,5,0,5,0,0
25/01/2022,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,5,0,5,0,0
25/01/2022,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,10,0,0,0,10
25/01/2022,Aquidauana,Pfizer,Pessoas de 55 a 59 anos,8,0,0,0,8
26/01/2022,Aquidauana,CoronaVac/Butantan,12 a 17 Anos,18,18,0,0,0
26/01/2022,Aquidauana,CoronaVac/Butantan,5 a 11 anos,10,10,0,0,0
26/01/2022,Aquidauana,Pfizer,5 a 11 anos,10,10,0,0,0
26/01/2022,Aquidauana,Pfizer,12 a 17 Anos,8,8,0,0,0
26/01/2022,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,1,1,0,0,0
26/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 25 a 29 anos,1,0,1,0,0
26/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 40 a 44 anos,1,0,1,0,0
26/01/2022,Aquidauana,Janssen,Pessoas de 25 a 29 anos,4,0,0,0,4
26/01/2022,Aquidauana,Janssen,Pessoas de 20 a 24 anos,2,0,0,0,2
26/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 45 a 49 anos,2,0,2,0,0
26/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 18 a 19 anos,8,0,0,0,8
26/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 25 a 29 anos,4,0,0,0,4
26/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 30 a 34 anos,4,0,0,0,4
26/01/2022,Aquidauana,Pfizer,Adolescente de 13 Anos Sem Comorbidades,6,0,6,0,0
26/01/2022,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,2,0,2,0,0
26/01/2022,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,41,0,0,0,41
26/01/2022,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,22,0,0,0,22
26/01/2022,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,15,0,0,0,15
26/01/2022,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,15,0,0,0,15
26/01/2022,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,10,0,0,0,10
26/01/2022,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,7,0,0,0,7
26/01/2022,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,2,0,0,0,2
27/01/2022,Aquidauana,CoronaVac/Butantan,5 a 11 anos,27,27,0,0,0
27/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 18 a 19 anos,2,2,0,0,0
27/01/2022,Aquidauana,Pfizer,Adolescente de 13 Anos Sem Comorbidades,4,2,2,0,0
27/01/2022,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,3,2,1,0,0
27/01/2022,Aquidauana,Pfizer,Adolescente de 15 Anos Sem Comorbidades,1,1,0,0,0
27/01/2022,Aquidauana,Janssen,Pessoas de 20 a 24 anos,4,0,0,0,4
27/01/2022,Aquidauana,Janssen,Pessoas de 25 a 29 anos,4,0,0,0,4
27/01/2022,Aquidauana,Janssen,Pessoas de 60 a 64 anos,2,0,0,0,2
27/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 18 a 19 anos,2,0,2,0,0
27/01/2022,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,2,0,2,0,0
27/01/2022,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,12,0,0,0,12
27/01/2022,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,8,0,0,0,8
27/01/2022,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,6,0,0,0,6
27/01/2022,Aquidauana,Pfizer,Pessoas de 50 a 54 anos,6,0,0,0,6
27/01/2022,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,5,0,0,0,5
27/01/2022,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,5,0,0,0,5
27/01/2022,Aquidauana,Pfizer,Pessoas de 55 a 59 anos,5,0,0,0,5
27/01/2022,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,4,0,0,0,4
27/01/2022,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,3,0,0,0,3
28/01/2022,Aquidauana,Pfizer,5 a 11 anos,34,34,0,0,0
28/01/2022,Aquidauana,CoronaVac/Butantan,5 a 11 anos,24,24,0,0,0
28/01/2022,Aquidauana,Pfizer,Adolescente de 16 Anos Sem Comorbidades,7,5,2,0,0
28/01/2022,Aquidauana,Pfizer,Adolescente de 15 Anos Sem Comorbidades,4,2,2,0,0
28/01/2022,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,7,2,0,0,5
28/01/2022,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,2,1,1,0,0
28/01/2022,Aquidauana,Pfizer,12 a 17 Anos,1,1,0,0,0
28/01/2022,Aquidauana,Pfizer,Adolescente de 13 Anos Sem Comorbidades,1,1,0,0,0
28/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 30 a 34 anos,1,0,1,0,0
28/01/2022,Aquidauana,CoronaVac/Butantan,Pessoas de 45 a 49 anos,1,0,1,0,0
28/01/2022,Aquidauana,CoronaVac/Butantan,Trabalhadores de Educação do Ensino Básico,1,0,1,0,0
28/01/2022,Aquidauana,Janssen,Pessoas de 18 a 19 anos,2,0,0,0,2
28/01/2022,Aquidauana,Janssen,Pessoas de 20 a 24 anos,2,0,0,0,2
28/01/2022,Aquidauana,Janssen,Pessoas de 25 a 29 anos,2,0,0,0,2
28/01/2022,Aquidauana,Janssen,Pessoas de 30 a 34 anos,2,0,0,0,2
28/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 40 a 44 anos,2,0,2,0,0
28/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 18 a 19 anos,2,0,0,0,2
28/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 20 a 24 anos,2,0,0,0,2
28/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 45 a 49 anos,1,0,0,0,1
28/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,1,0,0,0,1
28/01/2022,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,10,0,1,0,9
28/01/2022,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,11,0,0,0,11
28/01/2022,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,5,0,0,0,5
28/01/2022,Aquidauana,Pfizer,Pessoas de 40 a 44 anos,5,0,0,0,5
28/01/2022,Aquidauana,Pfizer,Pessoas de 45 a 49 anos,5,0,0,0,5
28/01/2022,Aquidauana,Pfizer,Pessoas de 50 a 54 anos,5,0,0,0,5
28/01/2022,Aquidauana,Pfizer,Pessoas de 55 a 59 anos,5,0,0,0,5
28/01/2022,Aquidauana,Pfizer,Trabalhadores Industriais,5,0,0,0,5
29/01/2022,Aquidauana,Pfizer,5 a 11 anos,11,11,0,0,0
29/01/2022,Aquidauana,CoronaVac/Butantan,5 a 11 anos,10,10,0,0,0
29/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 35 a 39 anos,2,0,1,0,1
29/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 25 a 29 anos,1,0,1,0,0
29/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,4,0,0,0,4
29/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 55 a 59 anos,2,0,0,0,2
29/01/2022,Aquidauana,Pfizer,12 a 17 Anos,4,0,4,0,0
29/01/2022,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,15,0,0,0,15
29/01/2022,Aquidauana,Pfizer,Pessoas de 20 a 24 anos,9,0,0,0,9
29/01/2022,Aquidauana,Pfizer,Pessoas de 30 a 34 anos,7,0,0,0,7
29/01/2022,Aquidauana,Pfizer,Pessoas de 50 a 54 anos,7,0,0,0,7
29/01/2022,Aquidauana,Pfizer,Pessoas de 25 a 29 anos,6,0,0,0,6
29/01/2022,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,1,0,0,0,1
30/01/2022,Aquidauana,CoronaVac/Butantan,5 a 11 anos,17,17,0,0,0
30/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 45 a 49 anos,1,1,0,0,0
30/01/2022,Aquidauana,Pfizer,Pessoas de 18 a 19 anos,19,1,0,0,18
30/01/2022,Aquidauana,Janssen,Indígenas de 60 anos e + (aldeados),462,0,0,0,462
30/01/2022,Aquidauana,Janssen,Pessoas de 25 a 29 anos,3,0,0,0,3
30/01/2022,Aquidauana,Janssen,Pessoas de 20 a 24 anos,2,0,0,0,2
30/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 50 a 54 anos,1,0,1,0,0
30/01/2022,Aquidauana,Oxford/Fiocruz,Pessoas de 20 a 24 anos,1,0,0,0,1
30/01/2022,Aquidauana,Pfizer,Adolescente de 12 Anos Sem Comorbidades,1,0,1,0,0
30/01/2022,Aquidauana,Pfizer,Adolescente de 13 Anos Sem Comorbidades,1,0,1,0,0
30/01/2022,Aquidauana,Pfizer,Adolescente de 14 Anos Sem Comorbidades,1,0,1,0,0
30/01/2022,Aquidauana,Pfizer,Pessoas de 35 a 39 anos,10,0,0,0,10
